,Unnamed: 0,States,Years,Quarter,Districts,Transaction_count,Transaction_amount,latitude,longitude
269,269,Andhra Pradesh,2021,4,prakasam district,27858275,71323100000.0,15.9240905,80.1863809
270,270,Andhra Pradesh,2021,4,anantapur district,36129136,81239800000.0,15.9240905,80.1863809
271,271,Andhra Pradesh,2021,4,ysr district,26340348,69081800000.0,15.9240905,80.1863809
272,272,Andhra Pradesh,2021,4,west godavari district,33235175,81292500000.0,15.9240905,80.1863809
273,273,Andhra Pradesh,2021,4,kurnool district,31782248,73969000000.0,15.9240905,80.1863809
274,274,Andhra Pradesh,2021,4,chittoor district,51119640,103986000000.0,15.9240905,80.1863809
275,275,Andhra Pradesh,2021,4,guntur district,50919286,115554000000.0,15.9240905,80.1863809
276,276,Andhra Pradesh,2021,4,krishna district,55489829,125015000000.0,15.9240905,80.1863809
277,277,Andhra Pradesh,2022,1,east godavari district,54738830,121067000000.0,15.9240905,80.1863809
278,278,Andhra Pradesh,2022,1,srikakulam district,20990782,46898900000.0,15.9240905,80.1863809
279,279,Andhra Pradesh,2022,1,spsr nellore district,47645702,104896000000.0,15.9240905,80.1863809
280,280,Andhra Pradesh,2022,1,vizianagaram district,19278262,41994900000.0,15.9240905,80.1863809
